source_dataset,label,raw_filepath,filename,extension,processed_filepath,width,height,image_mode,file_size_bytes,content_hash
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (136).jpg,good (136).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (136).jpg,1700,1700,RGB,878520,cecbd718fb21852e8ac9fc95b045a28b
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (137).jpg,good (137).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (137).jpg,2000,2000,RGB,1157903,299355856090030821199115167e9e8e
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (138).jpg,good (138).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (138).jpg,2250,2250,RGB,1112008,7ca73c5b5a192e825df503f3f278f41c
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (139).jpg,good (139).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (139).jpg,2120,2120,RGB,1063522,db325d7ee19b870cb1dbd47898f9c428
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (14).jpg,good (14).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (14).jpg,2250,2250,RGB,748174,54e9fcd4936a56b0572934b0ffafb55c
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (140).jpg,good (140).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (140).jpg,2250,2250,RGB,1023734,63ce76506eb09a3c5e02d4601033054c
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (141).jpg,good (141).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (141).jpg,2250,2250,RGB,985436,386caba7c69d8dbca39df7afc393cb8e
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (142).jpg,good (142).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (142).jpg,2250,2250,RGB,1311351,398f39c0a1132287dfc7cef21f903bef
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (143).jpg,good (143).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (143).jpg,2250,2250,RGB,1084540,3237cf727781c0585cf851b80777daaf
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (144).jpg,good (144).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (144).jpg,2250,2250,RGB,978016,4afd1051ad39372c867385b4c9c4ab3d
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (145).jpg,good (145).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (145).jpg,2250,2250,RGB,1109497,6d5a9c4d58d60c4e3cb1b2f9b197f83c
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (146).jpg,good (146).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (146).jpg,2250,2250,RGB,1128907,5abff961f9b1cf8b0ecee89493c3f921
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (147).jpg,good (147).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (147).jpg,2250,2250,RGB,1207149,47e19fd635d58106b83339f258a5abce
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (148).jpg,good (148).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (148).jpg,2250,2250,RGB,1201170,1f4510d444362515d4f117c0a8094732
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (149).jpg,good (149).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (149).jpg,2250,2250,RGB,1279353,b2aaf4760aba17f888644639b1f2063b
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (15).jpg,good (15).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (15).jpg,1800,1800,RGB,668519,baef60ace03277c31eed53f7f197bda8
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (150).jpg,good (150).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (150).jpg,2250,2250,RGB,1114139,880c56e05878be309c6aaa2a6e562ca9
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (151).jpg,good (151).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (151).jpg,2250,2250,RGB,1110478,633fe5833614669e11daf257370e7527
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (152).jpg,good (152).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (152).jpg,2250,2250,RGB,1226951,08e9ae6d4443c935ee76169b379dd6cd
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (153).jpg,good (153).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (153).jpg,2050,2050,RGB,1051064,1e3ca8d514d1ce02705562ce27f431f0
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (154).jpg,good (154).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (154).jpg,2030,2030,RGB,883156,5820cdc0dade063324fdf9b90242c66a
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (155).jpg,good (155).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (155).jpg,1620,1620,RGB,553900,3d259b537644921c5d2631c2136e0fe5
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (156).jpg,good (156).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (156).jpg,2035,2035,RGB,1231179,caa96c8ece8e3a172f9a05c848010a8f
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (157).jpg,good (157).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (157).jpg,2250,2250,RGB,1537761,bfd4bbc3af12e871ad17eaa883b4bfdf
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (158).jpg,good (158).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (158).jpg,2250,2250,RGB,1434142,ccde8a3ea8a2251dff552c18a4abc0d4
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (159).jpg,good (159).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (159).jpg,2250,2250,RGB,1501242,a3cc578a14373e887678382f06cf6b26
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (16).jpg,good (16).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (16).jpg,2250,2250,RGB,831920,024f63ac846dac8fd9fddc7bf643e5c8
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (160).jpg,good (160).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (160).jpg,2250,2250,RGB,1313351,c07e0bf4a6071ba5b666bdbd8774062d
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (161).jpg,good (161).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (161).jpg,2250,2250,RGB,1318013,30a2208522c8bfebbdb80701f2236a4b
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (162).jpg,good (162).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (162).jpg,2250,2250,RGB,1026775,0022d81c93112c3ad857237952e5150a
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (163).jpg,good (163).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (163).jpg,2250,2250,RGB,987524,0a09189849e9aa7edad82e7b3963c4ba
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (164).jpg,good (164).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (164).jpg,2250,2250,RGB,963535,1ada7df8f4710b6968f22db71ebb631d
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (165).jpg,good (165).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (165).jpg,1850,1850,RGB,744952,2cff3324c5f16e4147f3ea2d26075086
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (166).jpg,good (166).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (166).jpg,2250,2250,RGB,790546,78ed4bc39bcca92ead988d20b7f69e26
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (167).jpg,good (167).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (167).jpg,2250,2250,RGB,745555,5ceab8ca7b82112955342074a90a5e21
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (168).jpg,good (168).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (168).jpg,2250,2250,RGB,974053,f976debd3b80c0a4ea95fc6d9d6af6f9
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (169).jpg,good (169).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (169).jpg,2250,2250,RGB,875312,70e5376379351ba184c5c6f7d6b70773
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (17).jpg,good (17).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (17).jpg,2250,2250,RGB,729467,6e765ff3e8adbec0fc9495a5db6d17d2
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (170).jpg,good (170).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (170).jpg,2250,2250,RGB,1196335,74894ec9036d2a9e41d6b202810ec831
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (171).jpg,good (171).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (171).jpg,2250,2250,RGB,1229646,07c43084c43218f3b6e6fd17a76df5d6
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (172).jpg,good (172).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (172).jpg,2250,2250,RGB,1155148,43fc550ade6308d8aa858e6bff728da4
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (173).jpg,good (173).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (173).jpg,2250,2250,RGB,1118395,e468568c59b42a182921105fe0659a33
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (174).jpg,good (174).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (174).jpg,2250,2250,RGB,1047897,ffb8b45069d1c3b544bd19bd6cc1fce8
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (175).jpg,good (175).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (175).jpg,2250,2250,RGB,982318,1c8770f8cb5473f7ad0004e26ae35ddc
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (176).jpg,good (176).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (176).jpg,1970,1970,RGB,646225,91f6b4a33a9fa54eee36d345d40c0694
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (177).jpg,good (177).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (177).jpg,1525,1525,RGB,389259,5a84475fa5e9f56674f3a23d1a9d4c5b
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (178).jpg,good (178).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (178).jpg,1830,1830,RGB,628929,644ac742a70893250f3c9aa02cd46233
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (179).jpg,good (179).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (179).jpg,1850,1850,RGB,663264,1c0b6971c1481421501accae33faf25a
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (18).jpg,good (18).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (18).jpg,1400,1400,RGB,393622,33aa49a85af5ad3841bf321c2af2ccb6
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (180).jpg,good (180).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (180).jpg,2250,2250,RGB,832449,a80000b7123a127b02bbf5ecb12b4606
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (181).jpg,good (181).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (181).jpg,2250,2250,RGB,823105,883b2fc64de9b3c15b6fee142acd436e
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (182).jpg,good (182).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (182).jpg,1930,1930,RGB,736290,b2769e54aa83c7aef7f7a0fb5f4b40c6
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (183).jpg,good (183).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (183).jpg,1920,1920,RGB,682194,8afd503a93ed6b415356ce9f43f41b86
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (184).jpg,good (184).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (184).jpg,2250,2250,RGB,879385,260a95a704d39b68b83261d03048cd2d
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (185).jpg,good (185).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (185).jpg,2250,2250,RGB,868212,04e9ffb574c9224824e71d331ec87b58
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (186).jpg,good (186).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (186).jpg,1620,1620,RGB,332850,0f12445f657209736529481fde34ebe7
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (187).jpg,good (187).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (187).jpg,2250,2250,RGB,577527,cca349fa344c939e948da4f193704d05
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (188).jpg,good (188).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (188).jpg,1900,1900,RGB,578312,d136a0582aa07474b509effcb2319bcf
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (189).jpg,good (189).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (189).jpg,1900,1900,RGB,578385,8ba48b07cfb433ec2144cd49ca9d7498
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (19).jpg,good (19).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (19).jpg,1800,1800,RGB,455209,571776ca6451805ebb13c134209aa53e
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (190).jpg,good (190).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (190).jpg,2250,2250,RGB,836021,9d481eee0765ccce2421838ec8e24547
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (191).jpg,good (191).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (191).jpg,2250,2250,RGB,826032,6f70d449656c956b4cd1e131d64382d0
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (192).jpg,good (192).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (192).jpg,2250,2250,RGB,998374,008c4f74165ebab242f3196b8205275b
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (193).jpg,good (193).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (193).jpg,2250,2250,RGB,1005955,8c1116641fc2a9d32202d56f94295590
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (194).jpg,good (194).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (194).jpg,2250,2250,RGB,810917,92d8f4b1bea8f1ead2ce948389a44336
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (195).jpg,good (195).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (195).jpg,2250,2250,RGB,803371,1aa0f10f96de7beb335c24cf4348aaca
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (196).jpg,good (196).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (196).jpg,2250,2250,RGB,1198066,a041f8dbf890725f7a4f36eb7dfa6e31
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (197).jpg,good (197).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (197).jpg,2030,2030,RGB,952591,32a11a51c5b1fa34e9c1d21d34a8d150
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (198).jpg,good (198).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (198).jpg,2250,2250,RGB,1396725,383b67044e1a6f23a3721c442c5fea47
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (199).jpg,good (199).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (199).jpg,2250,2250,RGB,1321324,27c5096c0cc3f37c75ffac49e2e33a03
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (2).jpg,good (2).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (2).jpg,1850,1850,RGB,567880,070b065f60b181f70791f8df0c7d4164
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (20).jpg,good (20).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (20).jpg,1540,1540,RGB,442565,0ae9eedfe7856b0e45489ca2a21b3478
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (200).jpg,good (200).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (200).jpg,2250,2250,RGB,1183543,7cc16e1f2d3199b841ea3c9593f8fcab
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (201).jpg,good (201).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (201).jpg,2250,2250,RGB,1143827,347d6777c4ef4f7da44b989bf0106c32
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (202).jpg,good (202).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (202).jpg,1810,1810,RGB,737677,5f8092d42057d0afe6c98b077f99bc41
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (203).jpg,good (203).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (203).jpg,1500,1500,RGB,463063,ed48c9f19a05fd5197663dc4d442428b
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (204).jpg,good (204).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (204).jpg,1810,1810,RGB,551451,45216745eb98d4989b388076184578b2
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (205).jpg,good (205).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (205).jpg,1745,1745,RGB,608671,8f97fe964c25450d15a408463db3d47b
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (206).jpg,good (206).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (206).jpg,2250,2250,RGB,1123823,92e291fc535cd99dc1d896801b5f117a
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (207).jpg,good (207).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (207).jpg,2250,2250,RGB,1169172,350f22245bd5aa7b822bcf47c7b14c1b
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (208).jpg,good (208).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (208).jpg,2250,2250,RGB,949962,7d9bde81d95a72fb56ac3ec0aa2e59cc
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (209).jpg,good (209).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (209).jpg,2250,2250,RGB,1002504,a406f92ba7c4e01b202b5c552e64bf31
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (21).jpg,good (21).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (21).jpg,2250,2250,RGB,852153,c39770f206d96aa5ac072a7d184e773b
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (210).jpg,good (210).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (210).jpg,2250,2250,RGB,933547,2a179a23bb882b528ff84cf0e63acea5
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (211).jpg,good (211).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (211).jpg,2250,2250,RGB,926686,002c3d19e6f457edcac29b29b4b6f1b5
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (212).jpg,good (212).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (212).jpg,2250,2250,RGB,844846,e58a583a6cbd9142f8438d147eca5b9e
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (213).jpg,good (213).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (213).jpg,2250,2250,RGB,879009,ef749948767b46dec8e00d9db461453b
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (214).jpg,good (214).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (214).jpg,1970,1970,RGB,584489,aa43ba1ba7659bf20aab81d55fc29008
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (215).jpg,good (215).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (215).jpg,2250,2250,RGB,547937,d72b22fad7bb5d531d278bb595ae8155
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (216).jpg,good (216).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (216).jpg,2250,2250,RGB,642399,dc39b9d809c2a7018123e2ba9ad9dfb1
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (217).jpg,good (217).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (217).jpg,2250,2250,RGB,532145,59e666992f21ebd3b05ffdfa43a20b78
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (218).jpg,good (218).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (218).jpg,2250,2250,RGB,571119,c17977b6e7cb4cfd04f3e434c6677866
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (219).jpg,good (219).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (219).jpg,2250,2250,RGB,680590,5d1ba7b1654fd3a59fa54ec659e590b4
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (22).jpg,good (22).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (22).jpg,2250,2250,RGB,891493,05d58d986ce40e14eee918312d2a0c6d
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (220).jpg,good (220).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (220).jpg,2250,2250,RGB,553538,bcc47034140b9ac0870fe17e4529e7ee
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (221).jpg,good (221).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (221).jpg,2250,2250,RGB,693195,bc68767055d5b7af3d305797cf939c45
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (222).jpg,good (222).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (222).jpg,2250,2250,RGB,1035842,e8eeefcad51f98f7cab3bf9df3806960
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (223).jpg,good (223).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (223).jpg,2250,2250,RGB,1018325,fdd271240a09bab17e06c5a56b5368a6
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (224).jpg,good (224).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (224).jpg,2250,2250,RGB,825816,a9379e610f6dc3696122eac062a13d17
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (225).jpg,good (225).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (225).jpg,2250,2250,RGB,843920,b1f90b08f5bba16ab243ca164e985984
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (226).jpg,good (226).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (226).jpg,2250,2250,RGB,645236,70506a6aaf0f02be3a45b6829f51841d
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (227).jpg,good (227).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (227).jpg,2250,2250,RGB,682510,62aa8f019152afbf4a84a5480839b04a
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (228).jpg,good (228).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (228).jpg,2250,2250,RGB,633880,459841065a31c45f8a9028bb8dc49094
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (229).jpg,good (229).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (229).jpg,2250,2250,RGB,636075,bcf64fc40d095c06e75776d27bfab9b0
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (23).jpg,good (23).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (23).jpg,2250,2250,RGB,1136918,6ee0f1da466d9bb8ef3a05f1bcf5305b
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (230).jpg,good (230).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (230).jpg,2250,2250,RGB,871523,c0f3fb6e1c7a07a34d8114ae0ef117d3
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (231).jpg,good (231).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (231).jpg,2250,2250,RGB,903183,aaf106a2ecda43a836d4054a056059e6
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (232).jpg,good (232).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (232).jpg,2250,2250,RGB,973409,5c4adac023aaf515476186519ffa27bc
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (233).jpg,good (233).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (233).jpg,2250,2250,RGB,1013597,3eee743a10ec4a5a1a659873c3d2ccb5
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (234).jpg,good (234).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (234).jpg,2250,2250,RGB,1088537,15a5bada7fdce6857d1a3a7f7f97ba18
mendeley,good,D:\Tyre_Classification\datasets\raw\mendeley\good\good (235).jpg,good (235).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (235).jpg,2250,2250,RGB,945388,80860c4eff0bfa0f0688234f351ccbc5
